epi_week,date,state,newCases
16,2020-04-18,SP,1053
16,2020-04-18,TO,1
17,2020-04-19,AC,21
17,2020-04-19,AL,27
17,2020-04-19,AM,147
17,2020-04-19,AP,16
17,2020-04-19,BA,49
17,2020-04-19,CE,246
17,2020-04-19,DF,64
17,2020-04-19,ES,96
17,2020-04-19,GO,15
17,2020-04-19,MA,115
17,2020-04-19,MG,77
17,2020-04-19,MS,7
17,2020-04-19,MT,3
17,2020-04-19,PA,44
17,2020-04-19,PB,9
17,2020-04-19,PE,266
17,2020-04-19,PI,14
17,2020-04-19,PR,42
17,2020-04-19,RJ,222
17,2020-04-19,RN,34
17,2020-04-19,RO,32
17,2020-04-19,RR,22
17,2020-04-19,RS,15
17,2020-04-19,SC,50
17,2020-04-19,SE,15
17,2020-04-19,SP,373
17,2020-04-19,TO,1
17,2020-04-20,AC,13
17,2020-04-20,AL,12
17,2020-04-20,AM,116
17,2020-04-20,AP,19
17,2020-04-20,BA,128
17,2020-04-20,CE,179
17,2020-04-20,DF,15
17,2020-04-20,ES,17
17,2020-04-20,GO,10
17,2020-04-20,MA,90
17,2020-04-20,MG,35
17,2020-04-20,MS,3
17,2020-04-20,MT,7
17,2020-04-20,PA,217
17,2020-04-20,PB,18
17,2020-04-20,PE,231
17,2020-04-20,PI,28
17,2020-04-20,PR,20
17,2020-04-20,RJ,134
17,2020-04-20,RN,13
17,2020-04-20,RO,39
17,2020-04-20,RR,3
17,2020-04-20,RS,35
17,2020-04-20,SC,38
17,2020-04-20,SE,6
17,2020-04-20,SP,313
17,2020-04-20,TO,1
17,2020-04-21,AC,19
17,2020-04-21,AL,39
17,2020-04-21,AM,110
17,2020-04-21,AP,31
17,2020-04-21,BA,127
17,2020-04-21,CE,229
17,2020-04-21,DF,38
17,2020-04-21,ES,101
17,2020-04-21,GO,18
17,2020-04-21,MA,194
17,2020-04-21,MG,41
17,2020-04-21,MS,2
17,2020-04-21,MT,0
17,2020-04-21,PA,124
17,2020-04-21,PB,38
17,2020-04-21,PE,218
17,2020-04-21,PI,20
17,2020-04-21,PR,17
17,2020-04-21,RJ,407
17,2020-04-21,RN,38
17,2020-04-21,RO,24
17,2020-04-21,RR,33
17,2020-04-21,RS,14
17,2020-04-21,SC,28
17,2020-04-21,SE,25
17,2020-04-21,SP,805
17,2020-04-21,TO,2
17,2020-04-22,AC,19
17,2020-04-22,AL,33
17,2020-04-22,AM,209
17,2020-04-22,AP,26
17,2020-04-22,BA,141
17,2020-04-22,CE,400
17,2020-04-22,DF,46
17,2020-04-22,ES,38
17,2020-04-22,GO,17
17,2020-04-22,MA,153
17,2020-04-22,MG,53
17,2020-04-22,MS,2
17,2020-04-22,MT,20
17,2020-04-22,PA,169
17,2020-04-22,PB,44
17,2020-04-22,PE,390
17,2020-04-22,PI,11
17,2020-04-22,PR,38
17,2020-04-22,RJ,246
17,2020-04-22,RN,62
17,2020-04-22,RO,0
17,2020-04-22,RR,17
17,2020-04-22,RS,52
17,2020-04-22,SC,24
17,2020-04-22,SE,1
17,2020-04-22,SP,529
17,2020-04-22,TO,0
17,2020-04-23,AC,13
17,2020-04-23,AL,81
17,2020-04-23,AM,409
17,2020-04-23,AP,63
17,2020-04-23,BA,200
17,2020-04-23,CE,586
17,2020-04-23,DF,9
17,2020-04-23,ES,102
17,2020-04-23,GO,15
17,2020-04-23,MA,194
17,2020-04-23,MG,25
17,2020-04-23,MS,11
17,2020-04-23,MT,20
17,2020-04-23,PA,72
17,2020-04-23,PB,41
17,2020-04-23,PE,307
17,2020-04-23,PI,39
17,2020-04-23,PR,19
17,2020-04-23,RJ,620
17,2020-04-23,RN,46
17,2020-04-23,RO,27
17,2020-04-23,RR,7
17,2020-04-23,RS,69
17,2020-04-23,SC,55
17,2020-04-23,SE,17
17,2020-04-23,SP,826
17,2020-04-23,TO,6
17,2020-04-24,AC,7
17,2020-04-24,AL,89
17,2020-04-24,AM,306
17,2020-04-24,AP,93
17,2020-04-24,BA,134
17,2020-04-24,CE,419
17,2020-04-24,DF,44
17,2020-04-24,ES,212
17,2020-04-24,GO,33
17,2020-04-24,MA,154
17,2020-04-24,MG,111
17,2020-04-24,MS,27
17,2020-04-24,MT,19
17,2020-04-24,PA,312
17,2020-04-24,PB,61
17,2020-04-24,PE,394
17,2020-04-24,PI,41
17,2020-04-24,PR,37
17,2020-04-24,RJ,110
17,2020-04-24,RN,27
17,2020-04-24,RO,40
17,2020-04-24,RR,41
17,2020-04-24,RS,57
17,2020-04-24,SC,39
17,2020-04-24,SE,10
17,2020-04-24,SP,1086
17,2020-04-24,TO,7
17,2020-04-25,AC,24
17,2020-04-25,AL,88
17,2020-04-25,AM,441
17,2020-04-25,AP,41
17,2020-04-25,BA,137
17,2020-04-25,CE,546
17,2020-04-25,DF,8
17,2020-04-25,ES,46
17,2020-04-25,GO,20
17,2020-04-25,MA,118
17,2020-04-25,MG,62
17,2020-04-25,MS,4
17,2020-04-25,MT,7
17,2020-04-25,PA,166
17,2020-04-25,PB,52
17,2020-04-25,PE,508
17,2020-04-25,PI,34
17,2020-04-25,PR,22
17,2020-04-25,RJ,546
17,2020-04-25,RN,44
17,2020-04-25,RO,38
17,2020-04-25,RR,56
17,2020-04-25,RS,70
17,2020-04-25,SC,26
17,2020-04-25,SE,9
17,2020-04-25,SP,2178
17,2020-04-25,TO,8
18,2020-04-26,AC,21
18,2020-04-26,AL,59
18,2020-04-26,AM,198
18,2020-04-26,AP,132
18,2020-04-26,BA,132
18,2020-04-26,CE,593
18,2020-04-26,DF,105
18,2020-04-26,ES,108
18,2020-04-26,GO,67
18,2020-04-26,MA,187
18,2020-04-26,MG,67
18,2020-04-26,MS,17
18,2020-04-26,MT,3
18,2020-04-26,PA,325
18,2020-04-26,PB,44
18,2020-04-26,PE,391
18,2020-04-26,PI,33
18,2020-04-26,PR,16
18,2020-04-26,RJ,283
18,2020-04-26,RN,7
18,2020-04-26,RO,36
18,2020-04-26,RR,6
18,2020-04-26,RS,42
18,2020-04-26,SC,102
18,2020-04-26,SE,21
18,2020-04-26,SP,711
18,2020-04-26,TO,9
18,2020-04-27,AC,22
18,2020-04-27,AL,83
18,2020-04-27,AM,95
18,2020-04-27,AP,21
18,2020-04-27,BA,108
18,2020-04-27,CE,523
18,2020-04-27,DF,64
18,2020-04-27,ES,125
18,2020-04-27,GO,43
18,2020-04-27,MA,118
18,2020-04-27,MG,38
18,2020-04-27,MS,4
18,2020-04-27,MT,7
18,2020-04-27,PA,149
18,2020-04-27,PB,90
18,2020-04-27,PE,460
18,2020-04-27,PI,44
18,2020-04-27,PR,30
18,2020-04-27,RJ,833
18,2020-04-27,RN,25
18,2020-04-27,RO,29
18,2020-04-27,RR,18
18,2020-04-27,RS,48
18,2020-04-27,SC,139
18,2020-04-27,SE,36
18,2020-04-27,SP,981
18,2020-04-27,TO,12
18,2020-04-28,AC,16
18,2020-04-28,AL,134
18,2020-04-28,AM,409
18,2020-04-28,AP,76
18,2020-04-28,BA,208
18,2020-04-28,CE,202
18,2020-04-28,DF,41
18,2020-04-28,ES,220
18,2020-04-28,GO,45
18,2020-04-28,MA,276
18,2020-04-28,MG,63
18,2020-04-28,MS,2
18,2020-04-28,MT,4
18,2020-04-28,PA,100
18,2020-04-28,PB,65
18,2020-04-28,PE,366
18,2020-04-28,PI,46
18,2020-04-28,PR,85
18,2020-04-28,RJ,560
18,2020-04-28,RN,229
18,2020-04-28,RO,20
18,2020-04-28,RR,0
18,2020-04-28,RS,94
18,2020-04-28,SC,519
18,2020-04-28,SE,69
18,2020-04-28,SP,2345
18,2020-04-28,TO,37
18,2020-04-29,AC,37
18,2020-04-29,AL,180
18,2020-04-29,AM,464
18,2020-04-29,AP,98
18,2020-04-29,BA,112
18,2020-04-29,CE,426
18,2020-04-29,DF,83
18,2020-04-29,ES,374
18,2020-04-29,GO,44
18,2020-04-29,MA,386
18,2020-04-29,MG,109
18,2020-04-29,MS,9
18,2020-04-29,MT,31
18,2020-04-29,PA,267
18,2020-04-29,PB,116
18,2020-04-29,PE,470
18,2020-04-29,PI,59
18,2020-04-29,PR,78
18,2020-04-29,RJ,365
18,2020-04-29,RN,91
18,2020-04-29,RO,20
18,2020-04-29,RR,27
18,2020-04-29,RS,70
18,2020-04-29,SC,90
18,2020-04-29,SE,57
18,2020-04-29,SP,2117
18,2020-04-29,TO,21
18,2020-04-30,AC,50
18,2020-04-30,AL,88
18,2020-04-30,AM,453
18,2020-04-30,AP,64
18,2020-04-30,BA,191
18,2020-04-30,CE,450
18,2020-04-30,DF,110
18,2020-04-30,ES,150
18,2020-04-30,GO,76
18,2020-04-30,MA,316
18,2020-04-30,MG,69
18,2020-04-30,MS,6
18,2020-04-30,MT,5
18,2020-04-30,PA,413
18,2020-04-30,PB,112
18,2020-04-30,PE,682
18,2020-04-30,PI,87
18,2020-04-30,PR,59
18,2020-04-30,RJ,584
18,2020-04-30,RN,120
18,2020-04-30,RO,69
18,2020-04-30,RR,67
18,2020-04-30,RS,109
18,2020-04-30,SC,309
18,2020-04-30,SE,116
18,2020-04-30,SP,2540
18,2020-04-30,TO,27
18,2020-05-01,AC,83
18,2020-05-01,AL,181
18,2020-05-01,AM,469
18,2020-05-01,AP,41
18,2020-05-01,BA,273
18,2020-05-01,CE,139
18,2020-05-01,DF,123
18,2020-05-01,ES,225
18,2020-05-01,GO,27
18,2020-05-01,MA,299
18,2020-05-01,MG,108
18,2020-05-01,MS,6
18,2020-05-01,MT,23
18,2020-05-01,PA,360
18,2020-05-01,PB,108
18,2020-05-01,PE,458
18,2020-05-01,PI,65
18,2020-05-01,PR,41
18,2020-05-01,RJ,713
18,2020-05-01,RN,69
18,2020-05-01,RO,83
18,2020-05-01,RR,83
18,2020-05-01,RS,90
18,2020-05-01,SC,-290
18,2020-05-01,SE,64
18,2020-05-01,SP,1676
18,2020-05-01,TO,27
18,2020-05-02,AC,66
18,2020-05-02,AL,146
18,2020-05-02,AM,339
18,2020-05-02,AP,66
18,2020-05-02,BA,175
18,2020-05-02,CE,309
18,2020-05-02,DF,59
18,2020-05-02,ES,191
18,2020-05-02,GO,17
18,2020-05-02,MA,235
18,2020-05-02,MG,88
18,2020-05-02,MS,5
18,2020-05-02,MT,11
18,2020-05-02,PA,368
18,2020-05-02,PB,135
18,2020-05-02,PE,811
18,2020-05-02,PI,77
18,2020-05-02,PR,46
18,2020-05-02,RJ,380
18,2020-05-02,RN,26
18,2020-05-02,RO,69
18,2020-05-02,RR,66
18,2020-05-02,RS,47
18,2020-05-02,SC,242
18,2020-05-02,SE,84
18,2020-05-02,SP,800
18,2020-05-02,TO,55
19,2020-05-03,AC,105
19,2020-05-03,AL,69
19,2020-05-03,AM,621
19,2020-05-03,AP,295
19,2020-05-03,BA,251
19,2020-05-03,CE,70
19,2020-05-03,DF,115
19,2020-05-03,ES,104
19,2020-05-03,GO,25
19,2020-05-03,MA,187
19,2020-05-03,MG,95
19,2020-05-03,MS,6
19,2020-05-03,MT,6
19,2020-05-03,PA,193
19,2020-05-03,PB,50
19,2020-05-03,PE,498
19,2020-05-03,PI,42
19,2020-05-03,PR,23
19,2020-05-03,RJ,593
19,2020-05-03,RN,29
19,2020-05-03,RO,51
19,2020-05-03,RR,72
19,2020-05-03,RS,24
19,2020-05-03,SC,173
19,2020-05-03,SE,129
19,2020-05-03,SP,598
19,2020-05-03,TO,21
19,2020-05-04,AC,75
19,2020-05-04,AL,97
19,2020-05-04,AM,630
19,2020-05-04,AP,251
19,2020-05-04,BA,168
19,2020-05-04,CE,2661
19,2020-05-04,DF,73
19,2020-05-04,ES,143
19,2020-05-04,GO,11
19,2020-05-04,MA,303
19,2020-05-04,MG,229
19,2020-05-04,MS,2
19,2020-05-04,MT,7
19,2020-05-04,PA,342
19,2020-05-04,PB,142
19,2020-05-04,PE,220
19,2020-05-04,PI,91
19,2020-05-04,PR,48
19,2020-05-04,RJ,582
19,2020-05-04,RN,115
19,2020-05-04,RO,51
19,2020-05-04,RR,66
19,2020-05-04,RS,78
19,2020-05-04,SC,104
19,2020-05-04,SE,42
19,2020-05-04,SP,415
19,2020-05-04,TO,36
19,2020-05-05,AC,84
19,2020-05-05,AL,68
19,2020-05-05,AM,796
19,2020-05-05,AP,198
19,2020-05-05,BA,306
19,2020-05-05,CE,430
19,2020-05-05,DF,44
19,2020-05-05,ES,189
19,2020-05-05,GO,61
19,2020-05-05,MA,498
19,2020-05-05,MG,105
19,2020-05-05,MS,9
19,2020-05-05,MT,21
19,2020-05-05,PA,494
19,2020-05-05,PB,132
19,2020-05-05,PE,462
19,2020-05-05,PI,74
19,2020-05-05,PR,27
19,2020-05-05,RJ,670
19,2020-05-05,RN,108
19,2020-05-05,RO,105
19,2020-05-05,RR,63
19,2020-05-05,RS,251
19,2020-05-05,SC,172
19,2020-05-05,SE,126
19,2020-05-05,SP,1866
19,2020-05-05,TO,48
19,2020-05-06,AC,126
19,2020-05-06,AL,97
19,2020-05-06,AM,1134
19,2020-05-06,AP,115
19,2020-05-06,BA,261
19,2020-05-06,CE,840
19,2020-05-06,DF,209
19,2020-05-06,ES,174
19,2020-05-06,GO,102
19,2020-05-06,MA,361
19,2020-05-06,MG,153
19,2020-05-06,MS,5
19,2020-05-06,MT,14
19,2020-05-06,PA,768
19,2020-05-06,PB,164
19,2020-05-06,PE,556
19,2020-05-06,PI,102
19,2020-05-06,PR,39
19,2020-05-06,RJ,904
19,2020-05-06,RN,95
19,2020-05-06,RO,82
19,2020-05-06,RR,63
19,2020-05-06,RS,81
19,2020-05-06,SC,122
19,2020-05-06,SE,100
19,2020-05-06,SP,3800
19,2020-05-06,TO,72
19,2020-05-07,AC,71
19,2020-05-07,AL,164
19,2020-05-07,AM,856
19,2020-05-07,AP,153
19,2020-05-07,BA,227
19,2020-05-07,CE,1578
19,2020-05-07,DF,212
19,2020-05-07,ES,274
19,2020-05-07,GO,3
19,2020-05-07,MA,520
19,2020-05-07,MG,165
19,2020-05-07,MS,23
19,2020-05-07,MT,38
19,2020-05-07,PA,411
19,2020-05-07,PB,192
19,2020-05-07,PE,943
19,2020-05-07,PI,80
19,2020-05-07,PR,31
19,2020-05-07,RJ,861
19,2020-05-07,RN,82
19,2020-05-07,RO,155
19,2020-05-07,RR,88
19,2020-05-07,RS,82
19,2020-05-07,SC,165
19,2020-05-07,SE,216
19,2020-05-07,SP,2075
19,2020-05-07,TO,71
19,2020-05-08,AC,163
19,2020-05-08,AL,166
19,2020-05-08,AM,628
19,2020-05-08,AP,123
19,2020-05-08,BA,291
19,2020-05-08,CE,1246
19,2020-05-08,DF,184
19,2020-05-08,ES,254
19,2020-05-08,GO,26
19,2020-05-08,MA,856
19,2020-05-08,MG,173
19,2020-05-08,MS,15
19,2020-05-08,MT,40
19,2020-05-08,PA,584
19,2020-05-08,PB,182
19,2020-05-08,PE,763
19,2020-05-08,PI,102
19,2020-05-08,PR,56
19,2020-05-08,RJ,1585
19,2020-05-08,RN,98
19,2020-05-08,RO,124
19,2020-05-08,RR,104
19,2020-05-08,RS,311
19,2020-05-08,SC,123
19,2020-05-08,SE,224
19,2020-05-08,SP,1902
19,2020-05-08,TO,79
19,2020-05-09,AC,158
19,2020-05-09,AL,139
19,2020-05-09,AM,1198
19,2020-05-09,AP,171
19,2020-05-09,BA,356
19,2020-05-09,CE,745
19,2020-05-09,DF,134
19,2020-05-09,ES,170
19,2020-05-09,GO,16
19,2020-05-09,MA,834
19,2020-05-09,MG,180
19,2020-05-09,MS,20
19,2020-05-09,MT,45
19,2020-05-09,PA,499
19,2020-05-09,PB,125
19,2020-05-09,PE,883
19,2020-05-09,PI,45
19,2020-05-09,PR,75
19,2020-05-09,RJ,1188
19,2020-05-09,RN,0
19,2020-05-09,RO,41
19,2020-05-09,RR,78
19,2020-05-09,RS,49
19,2020-05-09,SC,167
19,2020-05-09,SE,150
19,2020-05-09,SP,2581
19,2020-05-09,TO,115
20,2020-05-10,AC,112
20,2020-05-10,AL,86
20,2020-05-10,AM,674
20,2020-05-10,AP,120
20,2020-05-10,BA,384
20,2020-05-10,CE,813
20,2020-05-10,DF,106
20,2020-05-10,ES,187
20,2020-05-10,GO,24
20,2020-05-10,MA,545
20,2020-05-10,MG,114
20,2020-05-10,MS,16
20,2020-05-10,MT,17
20,2020-05-10,PA,330
20,2020-05-10,PB,185
20,2020-05-10,PE,805
20,2020-05-10,PI,54
20,2020-05-10,PR,50
20,2020-05-10,RJ,133
20,2020-05-10,RN,11
20,2020-05-10,RO,39
20,2020-05-10,RR,88
20,2020-05-10,RS,34
20,2020-05-10,SC,57
20,2020-05-10,SE,183
20,2020-05-10,SP,1033
20,2020-05-10,TO,59
20,2020-05-11,AC,13
20,2020-05-11,AL,85
20,2020-05-11,AM,320
20,2020-05-11,AP,58
20,2020-05-11,BA,249
20,2020-05-11,CE,907
20,2020-05-11,DF,117
20,2020-05-11,ES,220
20,2020-05-11,GO,7
20,2020-05-11,MA,382
20,2020-05-11,MG,83
20,2020-05-11,MS,23
20,2020-05-11,MT,22
20,2020-05-11,PA,721
20,2020-05-11,PB,184
20,2020-05-11,PE,493
20,2020-05-11,PI,111
20,2020-05-11,PR,14
20,2020-05-11,RJ,877
20,2020-05-11,RN,103
20,2020-05-11,RO,96
20,2020-05-11,RR,5
20,2020-05-11,RS,232
20,2020-05-11,SC,100
20,2020-05-11,SE,29
20,2020-05-11,SP,687
20,2020-05-11,TO,81
20,2020-05-12,AC,130
20,2020-05-12,AL,237
20,2020-05-12,AM,1249
20,2020-05-12,AP,239
20,2020-05-12,BA,397
20,2020-05-12,CE,813
20,2020-05-12,DF,180
20,2020-05-12,ES,268
20,2020-05-12,GO,15
20,2020-05-12,MA,586
20,2020-05-12,MG,115
20,2020-05-12,MS,20
20,2020-05-12,MT,50
20,2020-05-12,PA,990
20,2020-05-12,PB,252
20,2020-05-12,PE,541
20,2020-05-12,PI,169
20,2020-05-12,PR,57
20,2020-05-12,RJ,547
20,2020-05-12,RN,334
20,2020-05-12,RO,62
20,2020-05-12,RR,116
20,2020-05-12,RS,109
20,2020-05-12,SC,204
20,2020-05-12,SE,232
20,2020-05-12,SP,1588
20,2020-05-12,TO,104
20,2020-05-13,AC,104
20,2020-05-13,AL,181
20,2020-05-13,AM,1648
20,2020-05-13,AP,95
20,2020-05-13,BA,344
20,2020-05-13,CE,744
20,2020-05-13,DF,213
20,2020-05-13,ES,314
20,2020-05-13,GO,110
20,2020-05-13,MA,689
20,2020-05-13,MG,298
20,2020-05-13,MS,25
20,2020-05-13,MT,70
20,2020-05-13,PA,1285
20,2020-05-13,PB,268
20,2020-05-13,PE,592
20,2020-05-13,PI,172
20,2020-05-13,PR,93
20,2020-05-13,RJ,242
20,2020-05-13,RN,170
20,2020-05-13,RO,152
20,2020-05-13,RR,0
20,2020-05-13,RS,80
20,2020-05-13,SC,95
20,2020-05-13,SE,236
20,2020-05-13,SP,3378
20,2020-05-13,TO,97
20,2020-05-14,AC,46
20,2020-05-14,AL,211
20,2020-05-14,AM,1365
20,2020-05-14,AP,423
20,2020-05-14,BA,407
20,2020-05-14,CE,1921
20,2020-05-14,DF,224
20,2020-05-14,ES,412
20,2020-05-14,GO,235
20,2020-05-14,MA,938
20,2020-05-14,MG,217
20,2020-05-14,MS,22
20,2020-05-14,MT,58
20,2020-05-14,PA,1135
20,2020-05-14,PB,316
20,2020-05-14,PE,687
20,2020-05-14,PI,121
20,2020-05-14,PR,68
20,2020-05-14,RJ,739
20,2020-05-14,RN,249
20,2020-05-14,RO,74
20,2020-05-14,RR,89
20,2020-05-14,RS,104
20,2020-05-14,SC,504
20,2020-05-14,SE,226
20,2020-05-14,SP,3189
20,2020-05-14,TO,150
20,2020-05-15,AC,45
20,2020-05-15,AL,240
20,2020-05-15,AM,1211
20,2020-05-15,AP,202
20,2020-05-15,BA,1174
20,2020-05-15,CE,1982
20,2020-05-15,DF,371
20,2020-05-15,ES,385
20,2020-05-15,GO,145
20,2020-05-15,MA,853
20,2020-05-15,MG,246
20,2020-05-15,MS,27
20,2020-05-15,MT,60
20,2020-05-15,PA,1159
20,2020-05-15,PB,378
20,2020-05-15,PE,621
20,2020-05-15,PI,180
20,2020-05-15,PR,76
20,2020-05-15,RJ,520
20,2020-05-15,RN,0
20,2020-05-15,RO,108
20,2020-05-15,RR,89
20,2020-05-15,RS,594
20,2020-05-15,SC,230
20,2020-05-15,SE,374
20,2020-05-15,SP,4092
20,2020-05-15,TO,100
20,2020-05-16,AC,82
20,2020-05-16,AL,381
20,2020-05-16,AM,1285
20,2020-05-16,AP,204
20,2020-05-16,BA,186
20,2020-05-16,CE,736
20,2020-05-16,DF,353
20,2020-05-16,ES,397
20,2020-05-16,GO,47
20,2020-05-16,MA,900
20,2020-05-16,MG,278
20,2020-05-16,MS,29
20,2020-05-16,MT,72
20,2020-05-16,PA,826
20,2020-05-16,PB,324
20,2020-05-16,PE,2279
20,2020-05-16,PI,167
20,2020-05-16,PR,105
20,2020-05-16,RJ,1614
20,2020-05-16,RN,218
20,2020-05-16,RO,125
20,2020-05-16,RR,117
20,2020-05-16,RS,39
20,2020-05-16,SC,116
20,2020-05-16,SE,267
20,2020-05-16,SP,2805
20,2020-05-16,TO,103
21,2020-05-17,AC,130
21,2020-05-17,AL,223
21,2020-05-17,AM,651
21,2020-05-17,AP,118
21,2020-05-17,BA,128
21,2020-05-17,CE,460
21,2020-05-17,DF,228
21,2020-05-17,ES,149
21,2020-05-17,GO,40
21,2020-05-17,MA,746
21,2020-05-17,MG,137
21,2020-05-17,MS,62
21,2020-05-17,MT,50
21,2020-05-17,PA,737
21,2020-05-17,PB,284
21,2020-05-17,PE,964
21,2020-05-17,PI,35
21,2020-05-17,PR,44
21,2020-05-17,RJ,637
21,2020-05-17,RN,134
21,2020-05-17,RO,44
21,2020-05-17,RR,85
21,2020-05-17,RS,1
21,2020-05-17,SC,98
21,2020-05-17,SE,208
21,2020-05-17,SP,1162
21,2020-05-17,TO,114
21,2020-05-18,AC,237
21,2020-05-18,AL,215
21,2020-05-18,AM,585
21,2020-05-18,AP,71
21,2020-05-18,BA,438
21,2020-05-18,CE,2108
21,2020-05-18,DF,251
21,2020-05-18,ES,413
21,2020-05-18,GO,89
21,2020-05-18,MA,960
21,2020-05-18,MG,84
21,2020-05-18,MS,43
21,2020-05-18,MT,36
21,2020-05-18,PA,1266
21,2020-05-18,PB,439
21,2020-05-18,PE,642
21,2020-05-18,PI,153
21,2020-05-18,PR,74
21,2020-05-18,RJ,4427
21,2020-05-18,RN,345
21,2020-05-18,RO,80
21,2020-05-18,RR,91
21,2020-05-18,RS,15
21,2020-05-18,SC,399
21,2020-05-18,SE,223
21,2020-05-18,SP,721
21,2020-05-18,TO,150
21,2020-05-19,AC,248
21,2020-05-19,AL,288
21,2020-05-19,AM,1219
21,2020-05-19,AP,287
21,2020-05-19,BA,2132
21,2020-05-19,CE,1749
21,2020-05-19,DF,234
21,2020-05-19,ES,536
21,2020-05-19,GO,99
21,2020-05-19,MA,916
21,2020-05-19,MG,282
21,2020-05-19,MS,29
21,2020-05-19,MT,58
21,2020-05-19,PA,1710
21,2020-05-19,PB,514
21,2020-05-19,PE,1148
21,2020-05-19,PI,197
21,2020-05-19,PR,129
21,2020-05-19,RJ,1140
21,2020-05-19,RN,313
21,2020-05-19,RO,370
21,2020-05-19,RR,106
21,2020-05-19,RS,48
21,2020-05-19,SC,238
21,2020-05-19,SE,401
21,2020-05-19,SP,2929
21,2020-05-19,TO,163
21,2020-05-20,AC,335
21,2020-05-20,AL,118
21,2020-05-20,AM,1572
21,2020-05-20,AP,239
21,2020-05-20,BA,184
21,2020-05-20,CE,2448
21,2020-05-20,DF,418
21,2020-05-20,ES,802
21,2020-05-20,GO,169
21,2020-05-20,MA,944
21,2020-05-20,MG,309
21,2020-05-20,MS,51
21,2020-05-20,MT,74
21,2020-05-20,PA,1752
21,2020-05-20,PB,538
21,2020-05-20,PE,1318
21,2020-05-20,PI,215
21,2020-05-20,PR,137
21,2020-05-20,RJ,2567
21,2020-05-20,RN,264
21,2020-05-20,RO,86
21,2020-05-20,RR,79
21,2020-05-20,RS,1175
21,2020-05-20,SC,86
21,2020-05-20,SE,310
21,2020-05-20,SP,3864
21,2020-05-20,TO,167
21,2020-05-21,AC,286
21,2020-05-21,AL,479
21,2020-05-21,AM,1663
21,2020-05-21,AP,639
21,2020-05-21,BA,744
21,2020-05-21,CE,853
21,2020-05-21,DF,271
21,2020-05-21,ES,383
21,2020-05-21,GO,106
21,2020-05-21,MA,1154
21,2020-05-21,MG,310
21,2020-05-21,MS,53
21,2020-05-21,MT,103
21,2020-05-21,PA,1603
21,2020-05-21,PB,400
21,2020-05-21,PE,1351
21,2020-05-21,PI,222
21,2020-05-21,PR,199
21,2020-05-21,RJ,1717
21,2020-05-21,RN,191
21,2020-05-21,RO,160
21,2020-05-21,RR,79
21,2020-05-21,RS,500
21,2020-05-21,SC,111
21,2020-05-21,SE,457
21,2020-05-21,SP,3880
21,2020-05-21,TO,229
21,2020-05-22,AC,240
21,2020-05-22,AL,386
21,2020-05-22,AM,1671
21,2020-05-22,AP,467
21,2020-05-22,BA,616
21,2020-05-22,CE,3160
21,2020-05-22,DF,406
21,2020-05-22,ES,642
21,2020-05-22,GO,189
21,2020-05-22,MA,1555
21,2020-05-22,MG,399
21,2020-05-22,MS,59
21,2020-05-22,MT,75
21,2020-05-22,PA,2165
21,2020-05-22,PB,644
21,2020-05-22,PE,1849
21,2020-05-22,PI,184
21,2020-05-22,PR,130
21,2020-05-22,RJ,1500
21,2020-05-22,RN,348
21,2020-05-22,RO,115
21,2020-05-22,RR,160
21,2020-05-22,RS,445
21,2020-05-22,SC,848
21,2020-05-22,SE,188
21,2020-05-22,SP,3132
21,2020-05-22,TO,225
21,2020-05-23,AC,524
21,2020-05-23,AL,328
21,2020-05-23,AM,1764
21,2020-05-23,AP,436
21,2020-05-23,BA,443
21,2020-05-23,CE,549
21,2020-05-23,DF,303
21,2020-05-23,ES,398
21,2020-05-23,GO,91
21,2020-05-23,MA,2424
21,2020-05-23,MG,343
21,2020-05-23,MS,53
21,2020-05-23,MT,105
21,2020-05-23,PA,1428
21,2020-05-23,PB,626
21,2020-05-23,PE,1026
21,2020-05-23,PI,132
21,2020-05-23,PR,162
21,2020-05-23,RJ,944
21,2020-05-23,RN,0
21,2020-05-23,RO,335
21,2020-05-23,RR,133
21,2020-05-23,RS,418
21,2020-05-23,SC,149
21,2020-05-23,SE,209
21,2020-05-23,SP,3687
21,2020-05-23,TO,0
22,2020-05-24,AC,293
22,2020-05-24,AL,584
22,2020-05-24,AM,1065
22,2020-05-24,AP,262
22,2020-05-24,BA,899
22,2020-05-24,CE,473
22,2020-05-24,DF,387
22,2020-05-24,ES,89
22,2020-05-24,GO,53
22,2020-05-24,MA,1595
22,2020-05-24,MG,330
22,2020-05-24,MS,165
22,2020-05-24,MT,110
22,2020-05-24,PA,690
22,2020-05-24,PB,315
22,2020-05-24,PE,973
22,2020-05-24,PI,160
22,2020-05-24,PR,113
22,2020-05-24,RJ,3379
22,2020-05-24,RN,175
22,2020-05-24,RO,92
22,2020-05-24,RR,0
22,2020-05-24,RS,134
22,2020-05-24,SC,89
22,2020-05-24,SE,183
22,2020-05-24,SP,1603
22,2020-05-24,TO,266
22,2020-05-25,AC,341
22,2020-05-25,AL,468
22,2020-05-25,AM,415
22,2020-05-25,AP,231
22,2020-05-25,BA,305
22,2020-05-25,CE,590
22,2020-05-25,DF,292
22,2020-05-25,ES,358
22,2020-05-25,GO,27
22,2020-05-25,MA,1492
22,2020-05-25,MG,294
22,2020-05-25,MS,77
22,2020-05-25,MT,102
22,2020-05-25,PA,2551
22,2020-05-25,PB,193
22,2020-05-25,PE,607
